지역,일자,PM10
서울 중구,2023-09-05,16.782608695652176
서울 중구,2023-09-06,18.02173913043478
서울 중구,2023-09-07,18.47826086956522
서울 중구,2023-09-08,16.565217391304348
서울 중구,2023-09-09,28.369565217391305
서울 중구,2023-09-10,34.30434782608695
서울 중구,2023-09-11,28.32608695652174
서울 중구,2023-09-12,28.608695652173914
서울 중구,2023-09-14,8.285714285714286
서울 중구,2023-09-18,16.166666666666668
서울 중구,2023-09-19,25.482758620689655
서울 중구,2023-09-21,9.91304347826087
서울 중구,2023-09-22,19.67391304347826
서울 중구,2023-09-23,18.108695652173914
서울 중구,2023-09-24,11.130434782608695
서울 중구,2023-09-28,42.891304347826086
서울 중구,2023-09-29,28.08695652173913
서울 중구,2023-10-01,25.02173913043478
서울 중구,2023-10-02,16.08695652173913
서울 중구,2023-10-03,20.108695652173914
서울 중구,2023-10-05,29.652173913043477
서울 중구,2023-10-06,22.02173913043478
서울 중구,2023-10-07,21.244444444444444
서울 중구,2023-10-08,11.108695652173912
서울 중구,2023-10-10,20.113636363636363
서울 중구,2023-10-11,24.863636363636363
서울 중구,2023-10-12,27.82608695652174
서울 중구,2023-10-13,32.630434782608695
서울 중구,2023-10-15,22.244444444444444
서울 중구,2023-10-16,42.26086956521739
서울 중구,2023-10-17,33.31818181818182
서울 중구,2023-10-18,31.847826086956523
서울 중구,2023-10-20,18.934782608695652
서울 중구,2023-10-22,22.41304347826087
서울 중구,2023-10-23,29.434782608695652
서울 중구,2023-10-24,32.17391304347826
서울 중구,2023-10-25,35.369565217391305
서울 중구,2023-10-26,48.08695652173913
서울 중구,2023-10-27,27.790697674418606
서울 중구,2023-10-28,33.869565217391305
서울 중구,2023-10-29,28.543478260869566
서울 중구,2023-10-30,40.28260869565217
서울 중구,2023-10-31,45.5
서울 중구,2023-11-01,46.45652173913044
서울 중구,2023-11-02,39.47826086956522
서울 중구,2023-11-04,46.34782608695652
서울 중구,2023-11-07,18.533333333333335
서울 중구,2023-11-08,24.456521739130434
서울 중구,2023-11-10,16.42222222222222
서울 중구,2023-11-11,17.558139534883722
서울 중구,2023-11-12,17.955555555555556
서울 중구,2023-11-13,23.27906976744186
서울 중구,2023-11-14,25.717391304347824
서울 중구,2023-11-15,40.30232558139535
서울 중구,2023-11-17,18.152173913043477
서울 중구,2023-11-18,20.847826086956523
서울 중구,2023-11-19,39.47826086956522
서울 중구,2023-11-20,30.5
서울 중구,2023-11-21,33.5
서울 중구,2023-11-22,41.15217391304348
서울 중구,2023-11-24,15.173913043478262
서울 중구,2023-11-25,17.8
서울 중구,2023-11-26,23.304347826086957
서울 중구,2023-11-28,30.130434782608695
서울 중구,2023-11-29,16.934782608695652
서울 중구,2023-11-30,16.681818181818183
서울 중구,2023-12-01,22.043478260869566
서울 중구,2023-12-02,32.52173913043478
서울 중구,2023-12-03,35.67391304347826
서울 중구,2023-12-04,40.674418604651166
서울 중구,2023-12-05,42.56521739130435
서울 중구,2023-12-07,59.67391304347826
서울 중구,2023-12-08,80.30434782608695
서울 중구,2023-12-09,69.21739130434783
서울 중구,2023-12-10,76.78260869565217
서울 중구,2023-12-13,13.866666666666667
서울 중구,2023-12-17,13.217391304347826
서울 중구,2023-12-18,13.23913043478261
서울 중구,2023-12-19,23.456521739130434
서울 중구,2023-12-20,41.56521739130435
서울 중구,2023-12-21,20.043478260869566
서울 중구,2023-12-22,20.67391304347826
서울 중구,2023-12-23,30.152173913043477
서울 중구,2023-12-26,45.95454545454545
서울 중구,2023-12-27,76.3913043478261
서울 중구,2023-12-28,49.47826086956522
서울 중구,2023-12-29,42.02173913043478
충남 태안군,2023-01-01,51.47826086956522
충남 태안군,2023-01-31,35.31884057971015
충남 태안군,2023-02-01,51.3768115942029
충남 태안군,2023-02-02,44.6031746031746
충남 태안군,2023-02-03,38.44927536231884
충남 태안군,2023-02-04,43.59090909090909
충남 태안군,2023-02-05,60.859375
충남 태안군,2023-02-06,70.34545454545454
충남 태안군,2023-02-07,70.5952380952381
충남 태안군,2023-02-08,57.01724137931034
충남 태안군,2023-02-09,45.869565217391305
충남 태안군,2023-02-10,26.608695652173914
충남 태안군,2023-02-11,44.0
충남 태안군,2023-02-12,82.27536231884058
충남 태안군,2023-02-13,55.21875
충남 태안군,2023-02-14,34.594202898550726
충남 태안군,2023-02-15,28.529411764705884
충남 태안군,2023-02-16,28.26086956521739
충남 태안군,2023-02-17,43.47826086956522
충남 태안군,2023-02-18,90.46376811594203
충남 태안군,2023-02-19,54.46376811594203
충남 태안군,2023-02-20,39.69565217391305
충남 태안군,2023-02-21,28.72463768115942
충남 태안군,2023-02-22,30.985507246376812
충남 태안군,2023-02-23,28.806451612903224
충남 태안군,2023-02-24,65.76811594202898
충남 태안군,2023-02-25,33.768115942028984
충남 태안군,2023-02-26,36.231884057971016
충남 태안군,2023-02-27,46.44927536231884
충남 태안군,2023-02-28,43.69565217391305
충남 태안군,2023-03-01,36.3768115942029
충남 태안군,2023-03-02,49.492063492063494
충남 태안군,2023-03-03,36.69565217391305
충남 태안군,2023-03-04,39.768115942028984
충남 태안군,2023-03-05,44.53623188405797
충남 태안군,2023-03-06,64.43939393939394
충남 태안군,2023-03-07,52.701492537313435
충남 태안군,2023-03-08,51.6271186440678
충남 태안군,2023-03-09,46.25
충남 태안군,2023-03-10,63.43478260869565
충남 태안군,2023-03-11,105.08695652173913
충남 태안군,2023-03-12,53.91208791208791
충남 태안군,2023-03-13,43.870588235294115
충남 태안군,2023-03-14,47.741573033707866
충남 태안군,2023-03-15,58.630434782608695
충남 태안군,2023-03-16,65.21111111111111
충남 태안군,2023-03-17,47.75
충남 태안군,2023-03-18,44.362637362637365
충남 태안군,2023-03-19,107.09782608695652
충남 태안군,2023-03-20,65.26744186046511
충남 태안군,2023-03-21,65.03260869565217
충남 태안군,2023-03-22,84.55434782608695
충남 태안군,2023-03-23,151.46511627906978
충남 태안군,2023-03-24,105.34782608695652
충남 태안군,2023-03-25,88.48913043478261
충남 태안군,2023-03-26,50.68478260869565
충남 태안군,2023-03-27,46.391304347826086
충남 태안군,2023-03-28,55.14942528735632
충남 태안군,2023-03-29,64.1304347826087
충남 태안군,2023-03-30,48.55434782608695
충남 태안군,2023-03-31,84.49450549450549
충남 태안군,2023-04-01,90.1195652173913
충남 태안군,2023-04-02,57.43956043956044
충남 태안군,2023-04-03,60.674418604651166
충남 태안군,2023-04-04,54.65934065934066
충남 태안군,2023-04-05,21.97590361445783
충남 태안군,2023-04-06,120.51648351648352
충남 태안군,2023-04-07,56.544444444444444
충남 태안군,2023-04-08,59.57142857142857
충남 태안군,2023-04-09,59.78888888888889
충남 태안군,2023-04-10,40.92391304347826
충남 태안군,2023-04-11,71.08045977011494
충남 태안군,2023-04-12,338.375
충남 태안군,2023-04-13,212.6086956521739
충남 태안군,2023-04-14,81.5
충남 태안군,2023-04-15,45.40217391304348
충남 태안군,2023-04-16,119.04347826086956
충남 태안군,2023-04-17,84.77173913043478
충남 태안군,2023-04-18,51.141304347826086
충남 태안군,2023-04-19,43.2962962962963
충남 태안군,2023-04-20,14.5
충남 태안군,2023-04-21,88.92391304347827
충남 태안군,2023-04-22,154.05434782608697
충남 태안군,2023-04-23,89.08695652173913
충남 태안군,2023-04-24,48.94805194805195
충남 태안군,2023-04-25,32.223880597014926
충남 태안군,2023-04-26,33.01470588235294
충남 태안군,2023-04-27,31.304347826086957
충남 태안군,2023-04-28,28.02173913043478
충남 태안군,2023-04-29,28.684782608695652
충남 태안군,2023-04-30,51.26086956521739
충남 태안군,2023-05-01,35.43478260869565
충남 태안군,2023-05-02,40.895348837209305
충남 태안군,2023-05-03,44.2093023255814
충남 태안군,2023-05-04,34.07608695652174
충남 태안군,2023-05-05,9.043478260869565
충남 태안군,2023-05-06,10.347826086956522
충남 태안군,2023-05-07,36.01086956521739
충남 태안군,2023-05-08,35.30434782608695
충남 태안군,2023-05-09,43.47826086956522
충남 태안군,2023-05-10,51.848837209302324
충남 태안군,2023-05-11,41.03488372093023
충남 태안군,2023-05-12,38.93258426966292
충남 태안군,2023-05-13,28.956521739130434
충남 태안군,2023-05-14,25.395604395604394
충남 태안군,2023-05-15,39.40659340659341
충남 태안군,2023-05-16,53.34117647058824
충남 태안군,2023-05-17,30.74712643678161
충남 태안군,2023-05-18,33.59550561797753
충남 태안군,2023-05-19,29.793478260869566
충남 태안군,2023-05-20,23.087912087912088
충남 태안군,2023-05-21,49.641304347826086
충남 태안군,2023-05-22,209.5
충남 태안군,2023-05-23,59.84782608695652
충남 태안군,2023-05-24,41.08536585365854
충남 태안군,2023-05-25,39.15217391304348
충남 태안군,2023-05-26,33.45652173913044
충남 태안군,2023-05-27,31.66304347826087
충남 태안군,2023-05-28,12.619565217391305
충남 태안군,2023-05-29,17.902173913043477
충남 태안군,2023-05-30,35.19767441860465
충남 태안군,2023-05-31,30.108695652173914
충남 태안군,2023-06-01,40.130434782608695
충남 태안군,2023-06-02,30.51086956521739
충남 태안군,2023-06-03,35.78021978021978
충남 태안군,2023-06-04,33.630434782608695
충남 태안군,2023-06-05,29.08235294117647
충남 태안군,2023-06-06,20.641304347826086
충남 태안군,2023-06-07,19.471264367816094
충남 태안군,2023-06-08,15.554347826086957
충남 태안군,2023-06-09,33.51086956521739
충남 태안군,2023-06-10,28.304347826086957
충남 태안군,2023-06-11,35.97826086956522
충남 태안군,2023-06-12,23.181818181818183
충남 태안군,2023-06-13,22.66304347826087
충남 태안군,2023-06-14,20.679012345679013
충남 태안군,2023-06-15,26.40449438202247
충남 태안군,2023-06-16,23.26086956521739
충남 태안군,2023-06-17,19.347826086956523
충남 태안군,2023-06-18,21.630434782608695
충남 태안군,2023-06-19,33.68478260869565
충남 태안군,2023-06-20,43.08695652173913
충남 태안군,2023-06-21,17.942028985507246
충남 태안군,2023-06-22,26.536231884057973
충남 태안군,2023-06-23,33.42857142857143
충남 태안군,2023-06-24,29.47826086956522
충남 태안군,2023-06-25,35.47826086956522
충남 태안군,2023-06-26,19.729411764705883
충남 태안군,2023-06-27,21.41304347826087
충남 태안군,2023-06-28,18.694117647058825
충남 태안군,2023-06-29,29.1625
충남 태안군,2023-06-30,18.625
충남 태안군,2023-07-01,25.152173913043477
충남 태안군,2023-07-02,16.0
충남 태안군,2023-07-03,42.97826086956522
충남 태안군,2023-07-04,14.317073170731707
충남 태안군,2023-07-05,36.74418604651163
충남 태안군,2023-07-06,42.93478260869565
충남 태안군,2023-07-07,29.091954022988507
충남 태안군,2023-07-08,12.89010989010989
충남 태안군,2023-07-09,33.89887640449438
충남 태안군,2023-07-10,32.576470588235296
충남 태안군,2023-07-11,28.666666666666668
충남 태안군,2023-07-12,19.142857142857142
충남 태안군,2023-07-13,20.6046511627907
충남 태안군,2023-07-14,27.46153846153846
충남 태안군,2023-07-15,29.181818181818183
충남 태안군,2023-07-16,23.18888888888889
충남 태안군,2023-07-17,16.2183908045977
충남 태안군,2023-07-18,9.333333333333334
충남 태안군,2023-07-19,33.28767123287671
충남 태안군,2023-07-20,38.735632183908045
충남 태안군,2023-07-21,53.97826086956522
충남 태안군,2023-07-22,33.31868131868132
충남 태안군,2023-07-23,12.26086956521739
충남 태안군,2023-07-24,16.802197802197803
충남 태안군,2023-07-25,17.177777777777777
충남 태안군,2023-07-26,19.28735632183908
충남 태안군,2023-07-27,23.896551724137932
충남 태안군,2023-07-28,29.76
충남 태안군,2023-07-29,28.742424242424242
충남 태안군,2023-07-30,35.95454545454545
충남 태안군,2023-07-31,30.242424242424242
충남 태안군,2023-08-01,37.41836734693877
충남 태안군,2023-08-02,31.934579439252335
충남 태안군,2023-08-03,34.30555555555556
충남 태안군,2023-08-04,33.419642857142854
충남 태안군,2023-08-05,30.482142857142858
충남 태안군,2023-08-06,25.56756756756757
충남 태안군,2023-08-07,32.776785714285715
충남 태안군,2023-08-08,25.561904761904763
충남 태안군,2023-08-09,19.266666666666666
충남 태안군,2023-08-10,15.085714285714285
충남 태안군,2023-08-11,31.19298245614035
충남 태안군,2023-08-12,29.31578947368421
충남 태안군,2023-08-13,39.20909090909091
충남 태안군,2023-08-14,38.94059405940594
충남 태안군,2023-08-15,32.61467889908257
충남 태안군,2023-08-16,18.570093457943926
충남 태안군,2023-08-17,25.86111111111111
충남 태안군,2023-08-18,26.079646017699115
충남 태안군,2023-08-19,22.603603603603602
충남 태안군,2023-08-20,32.769911504424776
충남 태안군,2023-08-21,32.5
충남 태안군,2023-08-22,23.278260869565216
충남 태안군,2023-08-23,15.428571428571429
충남 태안군,2023-08-24,17.536082474226806
충남 태안군,2023-08-25,26.121739130434783
충남 태안군,2023-08-26,34.089285714285715
충남 태안군,2023-08-27,39.3304347826087
충남 태안군,2023-08-28,23.547826086956523
충남 태안군,2023-08-29,14.73913043478261
충남 태안군,2023-08-30,19.77358490566038
충남 태안군,2023-08-31,23.116071428571427
충남 태안군,2023-09-01,30.47222222222222
충남 태안군,2023-09-02,39.24561403508772
충남 태안군,2023-09-03,36.06086956521739
충남 태안군,2023-09-04,34.7304347826087
충남 태안군,2023-09-05,33.861111111111114
충남 태안군,2023-09-06,52.41346153846154
충남 태안군,2023-09-07,35.69565217391305
충남 태안군,2023-09-08,31.614035087719298
충남 태안군,2023-09-09,34.3304347826087
충남 태안군,2023-09-10,27.026086956521738
충남 태안군,2023-09-11,25.55263157894737
충남 태안군,2023-09-12,28.12037037037037
충남 태안군,2023-09-13,24.153153153153152
충남 태안군,2023-09-14,19.98181818181818
충남 태안군,2023-09-15,18.869565217391305
충남 태안군,2023-09-16,23.191304347826087
충남 태안군,2023-09-17,15.57391304347826
충남 태안군,2023-09-18,18.238532110091743
충남 태안군,2023-09-19,22.817391304347826
충남 태안군,2023-09-20,29.038834951456312
충남 태안군,2023-09-21,22.123893805309734
충남 태안군,2023-09-22,31.93913043478261
충남 태안군,2023-09-23,35.13913043478261
충남 태안군,2023-09-24,33.02654867256637
충남 태안군,2023-09-25,28.843478260869563
충남 태안군,2023-09-26,15.878260869565217
충남 태안군,2023-09-27,20.085714285714285
충남 태안군,2023-09-28,58.74782608695652
충남 태안군,2023-09-29,40.15652173913043
충남 태안군,2023-09-30,29.591304347826085
충남 태안군,2023-10-01,36.6140350877193
충남 태안군,2023-10-02,29.530434782608694
충남 태안군,2023-10-03,33.65217391304348
충남 태안군,2023-10-04,32.22727272727273
충남 태안군,2023-10-05,47.56880733944954
충남 태안군,2023-10-06,34.22727272727273
충남 태안군,2023-10-07,46.2695652173913
충남 태안군,2023-10-08,25.0
충남 태안군,2023-10-09,24.034782608695654
충남 태안군,2023-10-10,28.17391304347826
충남 태안군,2023-10-11,43.48
충남 태안군,2023-10-12,43.0
충남 태안군,2023-10-13,42.3304347826087
충남 태안군,2023-10-14,27.956521739130434
충남 태안군,2023-10-15,32.608695652173914
충남 태안군,2023-10-16,49.31304347826087
충남 태안군,2023-10-17,42.48695652173913
충남 태안군,2023-10-18,36.98019801980198
충남 태안군,2023-10-19,30.156521739130437
충남 태안군,2023-10-20,34.18260869565217
충남 태안군,2023-10-21,35.08849557522124
충남 태안군,2023-10-22,29.678260869565218
충남 태안군,2023-10-23,40.869565217391305
충남 태안군,2023-10-24,37.88695652173913
충남 태안군,2023-10-25,42.714285714285715
충남 태안군,2023-10-26,50.61682242990654
충남 태안군,2023-10-27,49.43478260869565
충남 태안군,2023-10-28,40.69565217391305
충남 태안군,2023-10-29,50.13913043478261
충남 태안군,2023-10-30,46.026785714285715
충남 태안군,2023-10-31,39.21739130434783
충남 태안군,2023-11-01,44.81818181818182
충남 태안군,2023-11-02,37.017391304347825
충남 태안군,2023-11-03,39.330275229357795
충남 태안군,2023-11-04,99.3391304347826
충남 태안군,2023-11-05,31.06086956521739
충남 태안군,2023-11-06,40.77391304347826
충남 태안군,2023-11-07,35.19130434782609
충남 태안군,2023-11-08,37.56730769230769
충남 태안군,2023-11-09,39.29245283018868
충남 태안군,2023-11-10,25.278260869565216
충남 태안군,2023-11-11,25.017391304347825
충남 태안군,2023-11-12,28.571428571428573
충남 태안군,2023-11-13,30.8265306122449
충남 태안군,2023-11-14,33.31818181818182
충남 태안군,2023-11-15,46.892857142857146
충남 태안군,2023-11-16,47.44565217391305
충남 태안군,2023-11-17,28.278350515463917
충남 태안군,2023-11-18,33.86086956521739
충남 태안군,2023-11-19,53.2
충남 태안군,2023-11-20,33.22608695652174
충남 태안군,2023-11-21,37.41284403669725
충남 태안군,2023-11-22,39.0
충남 태안군,2023-11-23,108.97916666666667
충남 태안군,2023-11-24,25.254901960784313
충남 태안군,2023-11-25,22.321739130434782
충남 태안군,2023-11-26,34.13913043478261
충남 태안군,2023-11-27,45.160377358490564
충남 태안군,2023-11-28,31.756521739130434
충남 태안군,2023-11-29,23.22429906542056
충남 태안군,2023-11-30,24.57391304347826
충남 태안군,2023-12-01,25.556521739130435
충남 태안군,2023-12-02,39.391304347826086
충남 태안군,2023-12-03,33.52173913043478
충남 태안군,2023-12-04,34.643478260869564
충남 태안군,2023-12-05,63.669724770642205
충남 태안군,2023-12-06,87.25714285714285
충남 태안군,2023-12-07,85.27826086956522
충남 태안군,2023-12-08,103.26086956521739
충남 태안군,2023-12-09,68.85217391304347
충남 태안군,2023-12-10,71.95652173913044
충남 태안군,2023-12-11,32.869565217391305
충남 태안군,2023-12-12,19.617391304347827
충남 태안군,2023-12-13,31.27102803738318
충남 태안군,2023-12-14,24.954128440366972
충남 태안군,2023-12-15,15.443478260869565
충남 태안군,2023-12-16,27.356521739130436
충남 태안군,2023-12-17,23.234782608695653
충남 태안군,2023-12-18,22.17391304347826
충남 태안군,2023-12-19,26.94782608695652
충남 태안군,2023-12-20,30.866666666666667
충남 태안군,2023-12-21,23.703703703703702
충남 태안군,2023-12-22,25.278260869565216
충남 태안군,2023-12-23,33.869565217391305
충남 태안군,2023-12-24,37.417391304347824
충남 태안군,2023-12-25,39.243478260869566
충남 태안군,2023-12-26,42.090090090090094
충남 태안군,2023-12-27,72.99038461538461
충남 태안군,2023-12-28,49.732142857142854
충남 태안군,2023-12-29,65.05504587155963
충남 태안군,2023-12-30,77.14782608695653
충남 태안군,2023-12-31,48.62608695652174
서울 중구,2022-01-24,65.0
서울 중구,2022-01-26,49.0
서울 중구,2022-01-27,46.0
서울 중구,2022-02-01,31.5
서울 중구,2022-02-02,65.0
서울 중구,2022-02-03,18.5
서울 중구,2022-02-04,20.5
서울 중구,2022-02-05,18.0
서울 중구,2022-02-06,17.0
서울 중구,2022-02-07,17.0
서울 중구,2022-02-08,24.5
서울 중구,2022-02-09,21.0
서울 중구,2022-02-10,37.5
서울 중구,2022-02-11,51.0
서울 중구,2022-02-12,104.0
서울 중구,2022-02-13,56.0
서울 중구,2022-02-15,53.0
서울 중구,2022-02-16,22.5
서울 중구,2022-02-17,21.5
서울 중구,2022-02-18,34.0
서울 중구,2022-02-19,45.5
서울 중구,2022-02-20,21.0
서울 중구,2022-02-21,20.0
서울 중구,2022-02-22,23.0
서울 중구,2022-02-23,23.5
서울 중구,2022-02-24,21.0
서울 중구,2022-02-25,32.5
서울 중구,2022-02-27,62.5
서울 중구,2022-02-28,28.5
서울 중구,2022-03-02,16.0
서울 중구,2022-03-03,37.5
서울 중구,2022-03-04,45.5
서울 중구,2022-03-05,138.5
서울 중구,2022-03-06,29.0
서울 중구,2022-03-07,23.5
서울 중구,2022-03-08,35.5
서울 중구,2022-03-09,50.5
서울 중구,2022-03-10,65.0
서울 중구,2022-03-11,61.5
서울 중구,2022-03-15,28.5
서울 중구,2022-03-16,53.0
서울 중구,2022-03-18,8.0
서울 중구,2022-03-21,17.5
서울 중구,2022-03-22,23.0
서울 중구,2022-03-23,30.0
서울 중구,2022-03-24,26.0
서울 중구,2022-03-27,27.5
서울 중구,2022-03-28,17.0
서울 중구,2022-03-29,30.5
서울 중구,2022-03-30,27.5
서울 중구,2022-03-31,45.5
서울 중구,2022-04-01,9.5
서울 중구,2022-04-02,17.5
서울 중구,2022-04-03,37.0
서울 중구,2022-04-04,52.5
서울 중구,2022-04-05,41.0
서울 중구,2022-04-06,37.5
서울 중구,2022-04-07,47.5
서울 중구,2022-04-08,30.5
서울 중구,2022-04-10,51.0
서울 중구,2022-04-11,30.5
서울 중구,2022-04-14,10.0
서울 중구,2022-04-15,10.5
서울 중구,2022-04-16,21.5
서울 중구,2022-04-17,51.0
서울 중구,2022-04-18,57.5
서울 중구,2022-04-19,50.5
서울 중구,2022-04-20,76.5
서울 중구,2022-04-21,65.0
서울 중구,2022-04-22,30.5
서울 중구,2022-04-23,65.5
서울 중구,2022-04-24,72.0
서울 중구,2022-04-27,42.0
서울 중구,2022-04-28,68.5
서울 중구,2022-04-30,4.0
서울 중구,2022-05-01,52.0
서울 중구,2022-05-02,43.5
서울 중구,2022-05-03,37.0
서울 중구,2022-05-04,27.5
서울 중구,2022-05-05,32.5
서울 중구,2022-05-06,28.5
서울 중구,2022-05-07,33.5
서울 중구,2022-05-09,11.5
서울 중구,2022-05-10,28.0
서울 중구,2022-05-12,25.5
서울 중구,2022-05-13,34.0
서울 중구,2022-05-14,24.5
서울 중구,2022-05-15,20.0
서울 중구,2022-05-16,14.0
서울 중구,2022-05-17,37.0
서울 중구,2022-05-19,43.5
서울 중구,2022-05-20,32.0
서울 중구,2022-05-21,37.0
서울 중구,2022-05-22,22.5
서울 중구,2022-05-23,35.0
서울 중구,2022-05-24,44.0
서울 중구,2022-05-26,9.5
